"IMPORTANTE","cod_genero","des_genero","cod_pais_nacionalidad","des_pais_nacionalidad","lat_pais_nacionalidad","lon_pais_nacionalidad","cod_continente_nacionalidad","des_continente_nacionalidad","cod_agregacion_paises_nacionalidad","des_agregacion_paises_nacionalidad","anio_nacimiento","anio","cod_universidad","des_universidad","cod_convocatoria_ayuda","des_convocatoria_ayuda","cod_universidad_mat","des_universidad_mat","cod_titulacion","des_titulacion","cod_estado","des_estado","cod_periodo_conv","des_periodo_conv","cod_cobertura_mat","des_cobertura_mat","cuantia_total","cuantia_matricula"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4315171","Máster Universitario en Biomoléculas y Dinámica Celular","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311358","Máster Universitario en Investigación Farmacológica","1","Concedida","1","Concedida por primera vez","2","Sí, total","6072,8","1672,8"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1992","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311818","Máster Universitario en Crítica y Argumentación Filosófica","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4314224","Máster Universitario en Física Teórica","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","5600880","Programa de Doctorado en Biociencias Moleculares","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1993","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4313472","Máster Universitario en Ingeniería Química","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4313538","Máster Universitario en Investigación e Innovación en Tecnologías de la Información y las Comunicaciones","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310489","Máster Universitario en Formación de Profesorado de Educación Secundaria Obligatoria y Bachillerato","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311825","Máster Universitario en Democracia y Gobierno","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","604","Perú","-9.189967","-75.015152","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311357","Máster Universitario en Ecología","1","Concedida","1","Concedida por primera vez","2","Sí, total","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311825","Máster Universitario en Democracia y Gobierno","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311825","Máster Universitario en Democracia y Gobierno","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","170","Colombia","4.570868","-74.297333","19","Américas","419","América Latina y el Caribe","1996","2017","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311818","Máster Universitario en Crítica y Argumentación Filosófica","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311358","Máster Universitario en Investigación Farmacológica","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310745","Máster Universitario en Metodología de las Ciencias del Comportamiento y de la Salud","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1992","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311978","Máster Universitario en Historia y Ciencias de la Antigüedad","1","Concedida","1","Concedida por primera vez","2","Sí, total","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311727","Máster Universitario en Historia Contemporánea","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4312331","Máster Universitario en Literaturas Hispánicas, Arte, Historia y Sociedad","1","Concedida","1","Concedida por primera vez","2","Sí, total","5854,4","1454,4"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","642","Rumania","45.943161","24.96676","150","Europa","151","Europa oriental","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310043","Máster Universitario en Psicología de la Educación","1","Concedida","1","Concedida por primera vez","2","Sí, total","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310030","Máster Universitario en Biomedicina Molecular","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311825","Máster Universitario en Democracia y Gobierno","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311978","Máster Universitario en Historia y Ciencias de la Antigüedad","1","Concedida","1","Concedida por primera vez","2","Sí, total","6186,8","1786,8"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311825","Máster Universitario en Democracia y Gobierno","1","Concedida","1","Concedida por primera vez","2","Sí, total","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","170","Colombia","4.570868","-74.297333","19","Américas","419","América Latina y el Caribe","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310043","Máster Universitario en Psicología de la Educación","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310030","Máster Universitario en Biomedicina Molecular","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311727","Máster Universitario en Historia Contemporánea","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1994","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4314248","Máster Universitario en Química Orgánica","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","5600614","Programa de Doctorado en Filosofía y Ciencias del Lenguaje","0","Denegada","8","No aplica","8","No aplica","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","5600747","Programa de Doctorado en Química Aplicada","0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1990","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311358","Máster Universitario en Investigación Farmacológica","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310489","Máster Universitario en Formación de Profesorado de Educación Secundaria Obligatoria y Bachillerato","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311882","Máster Universitario en Economía Internacional","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1995","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4310040","Máster Universitario en Biotecnología","1","Concedida","1","Concedida por primera vez","2","Sí, total","6186,8","1786,8"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1984","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4311962","Máster Universitario en Historia del Arte Contemporáneo y Cultura Visual","1","Concedida","1","Concedida por primera vez","2","Sí, total","7101,2","2701,2"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","H","Hombre","724","España","40.463667","-3.74922","150","Europa","39","Europa meridional","1996","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid","4314248","Máster Universitario en Química Orgánica","1","Concedida","1","Concedida por primera vez","2","Sí, total","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización",,,,,,,,,,,"9999","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid",,,"0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización",,,,,,,,,,,"9999","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid",,,"0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización",,,,,,,,,,,"9999","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid",,,"0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización",,,,,,,,,,,"9999","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid",,,"0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización",,,,,,,,,,,"9999","2018","023","Universidad Autónoma de Madrid","131023305","Convocatoria de Ayudas para Inicio de Estudios en Programas de Posgrado","023","Universidad Autónoma de Madrid",,,"0","Denegada","8","No aplica","8","No aplica","0","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","840","Estados Unidos de América","37.09024","-95.712891","19","Américas","21","América septentrional","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1993","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1992","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","152","Chile","-35.675147","-71.542969","19","Américas","419","América Latina y el Caribe","1989","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1995","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1987","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1997","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1995","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","032","Argentina","-38.416097","-63.616672","19","Américas","419","América Latina y el Caribe","1994","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","484","México","23.634501","-102.552784","19","Américas","419","América Latina y el Caribe","1996","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
"LOS DATOS DE ESTA FILA NO CORRESPONDEN A UN SÓLO INDIVIDUO. PARA INTERPRETAR CORRÉCTAMENTE CONSULTE: https://www.universidata.es/anonimización","M","Mujer","076","Brasil","-14.235004","-51.92528","19","Américas","419","América Latina y el Caribe","1998","2018","023","Universidad Autónoma de Madrid","131023306","Convocatoria de becas UAM-GRUPO SANTANDER para realizar estudios en la  UAM",,,"2000000","Titulación de Grado","1","Concedida","1","Concedida por primera vez","0","No","5615","0"
